,mpID,Chemical Formula,no. of elements,Total no. of atoms,Space Group,Space Group Number,Shear_Modulus,Bulk_Modulus,density,band-gap,stability,icsd_ID,v_L,v_T,v
756,1400,Hf2W4,2,6,Fd-3m,227,94.0,223.0,16.35379926381758,0.0,0,,4614.967562195303,2397.4778058387406,2683.1398649090534
757,1401,Zr2Zn4,2,6,Fd-3m,227,59.0,102.0,7.229957535301077,0.0,0,,4998.58985673389,2856.6572300716803,3174.23186365743
758,1402,Sm2Ni4,2,6,Fd-3m,227,38.0,94.0,9.355846292286301,0.0,1.1347812459523805,,3932.092127099119,2015.3489769617959,2257.4370297379596
759,1403,Sm8S12,2,20,Pnma,62,37.0,77.0,5.722566563194959,0.7441,0,,4698.31738230173,2542.7603782321676,2837.6598356635254
760,1404,Cd2Au2,2,4,Pmma,51,17.0,90.0,13.128441030347672,0.0,0,,2929.410419939693,1137.9361171992123,1290.1291399197619
761,1405,Tb2Ge2,2,4,Cmcm,63,54.0,69.0,8.283429481461908,0.0,0,,4125.501448675541,2553.2408854052956,2815.616018755203
762,1406,Mn1Te1,2,2,Fm-3m,225,25.0,81.0,6.311653753236447,0.0,0.043340914999999924,,4255.974546523105,1990.2077874178724,2240.6642588311774
763,1407,Rh3Se8,2,11,R-3,148,47.0,77.0,7.018210371311553,0.0,0,,4460.759755203819,2587.829968496031,2871.761921214758
764,1409,Ti4Ni12,2,16,P6_3/mmc,194,97.0,192.0,7.958129733816652,0.0,0,,6354.048584751443,3491.245265454143,3891.730228387155
765,1410,Dy1N1,2,2,Fm-3m,225,122.0,170.0,9.88809720344017,0.05149999999999988,0,,5799.9163920515375,3512.5583857897755,3882.166627785846
766,1411,Ta1S2,2,3,Fmm2,42,9.0,14.0,3.6599223640023446,0.0,0.0043814300000004636,,2665.1746916064544,1568.1417522842098,1737.9685775164307
767,1412,Ti6Sb2,2,8,Pm-3n,223,25.0,120.0,6.204950157087049,0.0,0,,4970.926457989701,2007.2471765841665,2273.0500850609837
768,1415,Ca1Se1,2,2,Fm-3m,225,30.0,44.0,3.7259589135951643,2.0802000000000005,0,,4747.825622150805,2837.5374139264136,3140.2000446763536
769,1416,Nb1F4,2,5,I4/mmm,139,28.0,31.0,3.7205264649712304,0.0,0.06799520146666627,,4285.331694468422,2743.3221913351904,3013.9132978289763
770,1418,Fe1Ni3,2,4,Pm-3m,221,96.0,203.0,8.70053561496455,0.0,0,,6167.654085871543,3321.716945073671,3708.277221982959
771,1423,Ho1C2,2,3,I4/mmm,139,45.0,113.0,7.635540390081127,0.0,0.07482007354166598,,4759.752093463237,2427.651642445356,2720.0998054889465
772,1424,Ge4Pd4,2,8,Pnma,62,45.0,123.0,8.924258328918821,0.0,0,,4528.159109143737,2245.5368701412767,2520.278856651875
773,1425,Ti2Cr4,2,6,Fd-3m,227,75.0,199.0,6.237410464246428,0.0,7.683291666715775e-05,,6923.333862517879,3467.595809349734,3889.603964295321
774,1429,Sm1Co5,2,6,P6/mmm,191,41.0,144.0,8.724372563640921,0.0,0.13066795895833305,,4771.780546939608,2167.8280264526456,2443.9332885464337
775,1431,Mn4Si4,2,8,P2_13,198,141.0,210.0,5.972686355455149,0.0,0,,8162.647402490164,4858.7516568964165,5379.087089491364
776,1432,Be2B1,2,3,Fm-3m,225,94.0,150.0,2.007121817897953,0.0,0.05518361527777671,,11711.64277775263,6843.480921882242,7589.416697069246
777,1434,Mo1S2,2,3,R3m,160,18.0,27.0,4.242701149747531,1.4154,0.00019976333333282525,,3466.8760835115195,2059.7524670097355,2280.744527139205
778,1437,Li2Cd2,2,4,Fd-3m,227,15.0,35.0,5.162726659040404,0.0,0,,3263.7887209100263,1704.5355508616274,1906.966719860769
779,1438,Zr1Ir3,2,4,Pm-3m,221,152.0,266.0,17.491333157445926,0.0,0,,5176.033761205298,2947.8836478086337,3276.5595540981626
780,1439,Ti4O8,2,12,Pbcn,60,81.0,204.0,4.200280285883418,2.5301,0.03152922499999988,,8618.25556807661,4391.40380113037,4920.7104938279945
781,1441,Cs1O2,2,3,I4/mmm,139,5.0,18.0,3.732205675239184,0.0,0,,2570.7377525909856,1157.4499425332442,1305.386625887639
782,1444,Ca2Cd4,2,6,Imma,74,16.0,34.0,5.485134029233637,0.0,0,,3175.988080031232,1707.9154582139456,1906.879748775949
783,1447,Sm1Se1,2,2,Fm-3m,225,27.0,73.0,7.402714045682289,0.0,0,,3837.0709690104113,1909.7934312898321,2143.0043823171914
784,1451,Nb2Ni6,2,8,Pmmn,59,77.0,211.0,8.950269433010849,0.0,0,,5919.681766681497,2933.1029585869414,3292.1296242394083
785,1453,Nd1Se1,2,2,Fm-3m,225,27.0,73.0,6.91682843920949,0.0,0,,3969.554936494305,1975.7335749294502,2216.996685902438
786,1458,Nb6Ir2,2,8,Pm-3n,223,104.0,223.0,11.228046056826948,0.0,0,,5675.20212720806,3043.438827458858,3398.662658018518
787,1459,Ta1N1,2,2,P-6m2,187,238.0,338.0,14.763851643479034,0.0,0.027869393333334713,,6662.005764619511,4015.0285914957403,4439.658969177554
788,1462,Sn16Au8,2,24,Pbca,61,18.0,58.0,9.409964681574271,0.0,0,,2951.8687275898787,1383.0639321927329,1556.9668505860013
789,1463,La2Ir4,2,6,Fd-3m,227,61.0,242.0,14.96894539154489,0.0,0,,4647.463436410822,2018.6885303741587,2280.0942015604987
790,1471,Zr3Al1,2,4,Pm-3m,221,55.0,101.0,5.913584664269886,0.0,0,,5429.27663569765,3049.6916823471897,3393.6060226689806
791,1472,Zr1B2,2,3,P6/mmm,191,226.0,238.0,6.033105133365144,0.0,0,,9454.266749070337,6120.455897415652,6715.297699259766
792,1473,Fe7W6,2,13,R-3m,166,132.0,270.0,14.557540504888358,0.0,0.01437310461538388,,5534.800890235299,3011.2232987026428,3359.1496090502555
793,1474,Re3P4,2,7,C2/m,12,137.0,187.0,10.951742189770176,0.0,0,,5809.472670312303,3536.8665827841046,3906.967034608297
794,1475,Be12Mo1,2,13,I4/mmm,139,150.0,141.0,3.097001487729354,0.0,0,,10492.39520745032,6959.450056570048,7612.998366093824
795,1476,Sc1S1,2,2,Fm-3m,225,51.0,101.0,3.5932586137391067,0.0,0,,6857.680861547507,3767.3923396515993,4199.603516418672
796,1477,Ba8Si16,2,24,Pnma,62,18.0,31.0,3.628158435157088,0.8057000000000003,0,,3893.2700856732745,2227.3739223477364,2474.7631543201983
797,1479,B1P1,2,2,F-43m,216,162.0,161.0,2.95260177101862,1.2437000000000005,0,,11298.925148474142,7407.217025449027,8114.7132593193155
798,1481,Sn1Te1,2,2,Pm-3m,221,8.0,43.0,6.8701800254898515,0.0,0.22759072499999977,,2794.8432914713117,1079.0981172042218,1223.6313144786905
799,1482,Zr4Al6,2,10,Fdd2,43,69.0,108.0,4.650765425887398,0.0,0,,6557.34157483388,3851.7875737486497,4269.586321428507
800,1483,Si4Rh4,2,8,P2_13,198,83.0,221.0,8.224432715177151,0.0,0.03296368125000004,,6350.089150316524,3176.7721755680027,3563.6324161713987
801,1486,Zn1Ni1,2,2,Pm-3m,221,12.0,95.0,8.54533161887168,0.0,0.011199915000000171,,3604.036690334464,1185.021316132462,1348.5678188609593
802,1487,Al1Ni1,2,2,Pm-3m,221,72.0,162.0,5.906844497389272,0.0,0,,6608.636784380929,3491.310538144292,3902.9068343075905
803,1490,Al4Au16,2,20,P2_13,198,16.0,127.0,15.415555196287308,0.0,0,,3101.9299436278766,1018.7799892723375,1159.4060263702402
804,1491,V1B2,2,3,P6/mmm,191,241.0,286.0,5.108570608471894,0.0,0,,10902.726916035019,6868.451265447007,7559.6881023188835
805,1492,Cd3Te3,2,6,P3_121,152,16.0,33.0,6.147822510295189,0.025100000000000122,0.10971387666666654,,2972.7007885879725,1613.241297197607,1799.9766437419646
806,1495,Er2Ir4,2,6,Fd-3m,227,91.0,197.0,16.99403801794403,0.0,0,,4327.848735814475,2314.048214145251,2584.6834128551604
807,1497,Ta3N3,2,6,P6/mmm,191,143.0,275.0,13.81096699729574,0.0,0.4515790083333364,,5806.351231362956,3217.777236225722,3584.5101259641874
808,1498,Al42Pd16,2,58,I4_1/a,88,50.0,109.0,5.109098172119679,0.0,0,,5863.43281401063,3128.3322962877137,3494.735651304737
809,1500,Ba1S1,2,2,Fm-3m,225,25.0,41.0,4.178927381183871,2.1641,0,,4217.305349518538,2445.8937775446925,2714.321853057246
810,1501,Al6Pt10,2,16,Pbam,55,62.0,199.0,14.70581339885373,0.0,0,,4376.301840763946,2053.2948566638242,2311.3146880936297
811,1502,Al2Pt1,2,3,Fm-3m,225,39.0,129.0,7.8580086327846335,0.0,0,,4799.184429103985,2227.799246488972,2509.0424416311535
812,1509,Sn8S12,2,20,Pnma,62,11.0,17.0,4.356626247282775,0.7763,0.004007816999999747,,2695.8819977504313,1588.9900976673518,1760.7889870628226
813,1513,Co9S8,2,17,Fm-3m,225,64.0,130.0,5.545773062126874,0.0,0,,6230.932844877159,3397.10476143439,3789.0204335316694
814,1514,U1B2,2,3,P6/mmm,191,215.0,210.0,13.038757370067648,0.0,0,,6171.391092200567,4060.7020806747246,4446.524619142024
815,1515,Zr2Si4,2,6,Cmcm,63,95.0,125.0,4.846510482991274,0.0,0,,7205.613200397313,4427.384338165389,4886.053952560306
816,1518,Ce1Rh3,2,4,Pm-3m,221,72.0,154.0,11.048647867945755,0.0,0,,4756.577651305941,2552.7699683577434,2850.5669106263035
817,1519,Ca1Te1,2,2,Fm-3m,225,24.0,36.0,4.254119436349862,1.5648000000000004,0,,3997.8276627483488,2375.2032644573505,2630.04022342519
818,1521,Sb14Mo6,2,20,Im-3m,229,55.0,110.0,8.38892757564375,0.0,0,,4674.614254789851,2560.5197041696215,2854.915438473631
819,1522,Fe2S4,2,6,Pnnm,58,125.0,150.0,4.89365155220211,0.8901000000000012,0,,8043.703990241293,5054.03779360583,5564.292054976106
820,1523,Zr4P8,2,12,Pnma,62,80.0,127.0,5.019215526231222,0.0,0,,6822.690589725541,3992.33587298145,4426.931239941146
821,1525,Ce1Te1,2,2,Fm-3m,225,10.0,53.0,6.977733889129854,0.0,0,,3083.172312738217,1197.134091559025,1357.261666548747
822,1526,Ti1Hg1,2,2,P4/mmm,123,49.0,104.0,10.846093726550857,0.0,0.05948348666666625,,3951.0598279717638,2125.5012439684338,2373.049144275723
823,1529,Lu1Ir1,2,2,Pm-3m,221,64.0,139.0,16.13568243547682,0.0,0,,3728.48658471144,1991.573404180009,2224.652734964355
824,1533,Nd3Tl1,2,4,Pm-3m,221,12.0,42.0,8.457985578550108,0.0,0,,2618.578214707192,1191.1244868830684,1342.7560716716196
825,1534,Y1S1,2,2,Fm-3m,225,44.0,127.0,4.722344285787919,0.0,0,,6270.049837983103,3052.4426637485267,3429.4550705828456
826,1539,Zr1Te1,2,2,P-6m2,187,56.0,93.0,7.4554202854391844,0.0,0,,4742.017177914989,2740.677585745489,3042.3912018339256
827,1540,Ho1Tl1,2,2,Pm-3m,221,19.0,59.0,11.277262237320564,0.0,0,,2734.522400653531,1298.0008018065416,1460.2614165566333
828,1541,Be1Se1,2,2,F-43m,216,43.0,49.0,4.19488237205017,2.6874,0,,5034.37483521467,3201.6535416186202,3520.119861468716
829,1542,Y1B2,2,3,P6/mmm,191,151.0,164.0,5.045298395309213,0.0,0,,8508.858509665839,5470.727025394585,6007.303230796616
830,1543,Ge4Pt2,2,6,Pnnm,58,52.0,115.0,10.320706598619639,0.0,0.0026038258333338504,,4225.973821970689,2244.6413333578053,2508.3292011040103
831,1545,Nb6Rh2,2,8,Pm-3n,223,89.0,204.0,9.086567727678064,0.0,0,,5958.777255348959,3129.6449395703776,3499.99694981946
832,1546,Dy1Mg3,2,4,Fm-3m,225,25.0,33.0,3.9943692936857063,0.0,0,,4074.877168727501,2501.761455611378,2761.1674241480678
833,1547,Ni3S3,2,6,R3m,160,58.0,124.0,5.4771438915159685,0.0,0.01527427583333374,,6062.613940373941,3254.1451569176684,3633.7260174236667
834,1548,Pr1Mg1,2,2,Pm-3m,221,23.0,35.0,4.582806137912919,0.0,0,,3785.13513416578,2240.258712339646,2481.512724211794
835,1549,Tb1Pt3,2,4,Pm-3m,221,65.0,173.0,17.519009823074036,0.0,0,,3849.7737226121203,1926.202313986969,2160.753230765683
836,1550,Al1P1,2,2,F-43m,216,47.0,85.0,2.3047855247820226,1.6302000000000003,0,,8003.923654990448,4515.789299267763,5023.21969883079
837,1551,Te6Ir3,2,9,C2/m,12,43.0,76.0,10.041487589959305,0.0,0.005989390694444374,,3643.7367746860496,2069.3559488380583,2300.6264705796893
838,1552,Mo8C4,2,12,Pbcn,60,150.0,294.0,8.943989553934255,0.0,0,,7431.489238474778,4095.245934688599,4563.986615438971
839,1553,Ho1Ni5,2,6,P6/mmm,191,71.0,135.0,9.452775397436888,0.0,0,,4928.865150459832,2740.6243047688636,3052.1727227823962
840,1555,V6Sb2,2,8,Pm-3n,223,79.0,178.0,7.587411409386459,0.0,0,,6110.571582099424,3226.76047815621,3607.2777979568755
841,1556,Pu1Te1,2,2,Fm-3m,225,27.0,71.0,9.88226904781085,0.0,0,,3290.3741652053386,1652.926511092726,1853.7603595700243
842,1557,Mg18Au6,2,24,P-3c1,165,30.0,57.0,5.4768943407552095,0.0,0.0004529212499999602,,4208.199285845156,2340.4180885860246,2606.4269657043546
843,1558,Sr2Pd4,2,6,Fd-3m,227,33.0,80.0,7.960832831561599,0.0,0,,3946.5019933701114,2035.9997379933502,2279.6196482372497
844,1559,Mg24N16,2,40,Ia-3,206,77.0,110.0,2.661928466981342,1.5098999999999996,0,,8937.69052268978,5378.326611706354,5948.031945810929
845,1560,La1Te1,2,2,Fm-3m,225,17.0,37.0,6.483075634034311,0.0,0,,3033.574884619878,1619.3246112954928,1808.922479340116
846,1561,Tb1Se1,2,2,Fm-3m,225,27.0,77.0,8.12290126681981,0.0,0,,3729.6350615694387,1823.166343016463,2047.8873186734627
847,1563,Ca2Si2,2,4,Cmcm,63,38.0,53.0,2.3771611808578808,0.0,0,,6603.340897007796,3998.1812993543426,4418.993891667596
848,1565,Zr1O2,2,3,Fm-3m,225,103.0,235.0,5.992210611893609,3.1342999999999996,0.06890302083333388,,7882.28983781467,4145.95971301176,4636.1204281177515
849,1566,Sm1Fe5,2,6,P6/mmm,191,63.0,109.0,8.06345846153724,0.0,0.005757907777778293,,4892.0889986128,2795.1788286616897,3105.977116814594
850,1567,Th1Ni5,2,6,P6/mmm,191,64.0,184.0,10.392011259633167,0.0,0,,5090.70637510637,2481.6480115096138,2787.9551548355003
851,1569,Be2C1,2,3,Fm-3m,225,231.0,201.0,2.4612615749864544,1.1856,0,,14379.611527087949,9687.84326963068,10576.131264973515
852,1570,Y2Fe4,2,6,Fd-3m,227,36.0,92.0,6.8729897874333465,0.0,0,,4513.075044408819,2288.644832295155,2565.2572224056094
853,1571,Pr1Pd3,2,4,Pm-3m,221,49.0,103.0,10.113756116913132,0.0,0,,4079.5076561513843,2201.110277342305,2456.936262484817
854,1572,Ga4Se4,2,8,P-6m2,187,9.0,14.0,4.391991688846829,1.2403999999999997,0,,2432.9369949714796,1431.497190224338,1586.525665844449
855,1573,Sn16Pd8,2,24,I4_1/acd,142,30.0,80.0,8.45032085262433,0.0,0,,3768.2171959934403,1884.1871074285104,2113.7017328355682
856,1575,Ca2C4,2,6,C2/c,15,15.0,53.0,2.1690182516589864,2.0461,0.011866991666665605,,5801.161461753254,2629.747350840947,2964.9730219762987
857,1578,V6Rh2,2,8,Pm-3n,223,105.0,217.0,7.762255825832238,0.0,0,,6781.391882597127,3677.9064082976797,4103.816167182139
858,1580,Nb1N1,2,2,Fm-3m,225,130.0,305.0,8.045212178144675,0.0,0.20702062500000018,,7710.399827549761,4019.785922976844,4497.697535924735
859,1581,As8O12,2,20,P2_1/c,14,8.0,10.0,3.4675617051007577,3.6193999999999997,0,,2441.1535494079894,1518.9129836408388,1674.043068843114
860,1584,Yb2Ir4,2,6,Fd-3m,227,55.0,166.0,17.29861630368667,0.0,0,,3719.454731388664,1783.0998433168998,2004.978792061932
861,1585,V6Co2,2,8,Pm-3n,223,110.0,211.0,6.985026878785585,0.0,0,,7155.383753000858,3968.371315380041,4420.388996194948
862,1589,Ti4Cr8,2,12,P6_3/mmc,194,72.0,197.0,6.22433096537654,0.0,0.01687697958333345,,6860.719822544125,3401.1039800777917,3817.3047417910916
863,1590,Be12Cr1,2,13,I4/mmm,139,144.0,126.0,2.4927677331272613,0.0,0.0006129882692276212,,11293.794298078765,7600.4680695666375,8298.575842781174
864,1591,Al4C3,2,7,R-3m,166,113.0,160.0,2.930804059822112,1.3528000000000002,0,,10295.029775976856,6209.3455572841995,6865.52502055505
865,1592,Ag8Te4,2,12,P2_1/c,14,14.0,52.0,8.05020537266195,0.0,0,,2962.7123150635425,1318.7441249118226,1488.0276713514495
866,1594,Ni4Ge2,2,6,P6_3/mmc,194,44.0,177.0,8.903013537528734,0.0,0.029060572916666416,,5144.782841275277,2223.093973537729,2511.4798125254097
867,1595,Nb2O5,2,7,C2/m,12,49.0,139.0,4.287478401628029,2.1865,0.007538098265332138,,6903.213081382665,3380.6255339111194,3796.93665061034
868,1597,U1O2,2,3,Fm-3m,225,89.0,200.0,11.262541006151729,0.0,0,,5318.999011786539,2811.103337084083,3142.424246811022
869,1598,Na6P2,2,8,P6_3/mmc,194,14.0,26.0,1.7517810606104536,0.40460000000000007,0,,5049.276695706757,2826.9889081345614,3146.622076549624
870,1601,Ta1Ru1,2,2,P4/mmm,123,65.0,264.0,14.562693362966115,0.0,0,,4906.965140922194,2112.6902392071784,2387.0866232066664
871,1602,Si2S4,2,6,Ibam,72,3.0,6.0,1.6150896244132416,3.0711,0,,2488.1695481884826,1362.8947348807171,1519.5935566617807
872,1603,Tm1Ga3,2,4,Pm-3m,221,33.0,66.0,8.19927742087536,0.0,0,,3662.577611255069,2006.1766876400168,2236.836843120735
873,1604,Pt6O8,2,14,Pm-3n,223,58.0,213.0,11.855878277975338,0.0,0,,4948.426498825343,2211.806504282593,2495.28837506893
874,1606,Nb1Au2,2,3,P6/mmm,191,64.0,175.0,15.183084883836127,0.0,0,,4140.636293027271,2053.0994042381076,2304.313579160133
875,1607,Yb1Cu5,2,6,P6/mmm,191,44.0,88.0,9.333348582477193,0.0,0,,3963.923386462551,2171.238819642974,2420.876991081255
876,1608,Zr1Hg3,2,4,Pm-3m,221,12.0,82.0,12.975510175387477,0.0,0.024258445000000073,,2748.159614845438,961.6751673805038,1093.0916338427048
877,1609,Cr6Ir2,2,8,Pm-3n,223,104.0,276.0,11.502620544852206,0.0,0.018785415833333374,,6003.893938572356,3006.895069939494,3372.848539398229
878,1610,Tb1S1,2,2,Fm-3m,225,38.0,96.0,7.407766368715085,0.0,0,,4449.419133525394,2264.8954530822875,2538.047891365086
879,1620,Si2W1,2,3,I4/mmm,139,189.0,218.0,9.6897801198612,0.0,0,,6964.065688790291,4416.456335289777,4857.304150700135
880,1623,Er1S1,2,2,Fm-3m,225,38.0,107.0,8.114472680283855,0.0,0,,4407.804722516414,2164.0218778988083,2430.172284604886
881,1627,Mo4S6,2,10,P2_1/m,11,61.0,99.0,5.6932189933018496,0.0,0.09555405799999583,,5627.747125039225,3273.301222794337,3631.602439096588
882,1628,Te2Rh2,2,4,P6_3/mmc,194,35.0,129.0,9.363464143601712,0.0,0.01956897624999776,,4331.237338176827,1933.3734319424902,2181.292677270022
883,1629,Th4Au2,2,6,I4/mcm,140,10.0,86.0,12.976867683774207,0.0,0,,2766.6567405290125,877.8393846786122,999.581609418604
884,1630,Zr6Hg2,2,8,Pm-3n,223,58.0,104.0,8.921389893055009,0.0,0,,4508.160916925912,2549.75080086227,2835.6849385876094
885,1634,Mo2Se4,2,6,P6_3/mmc,194,14.0,18.0,5.692222710109798,1.4625999999999997,0.00015478166666671456,,2537.8569260425147,1568.2780933329825,1729.7144613247415
886,1635,Tb1Mg1,2,2,Pm-3m,221,22.0,41.0,5.549603330446922,0.0,0,,3559.811380228032,1991.0417616447005,2216.3401953566013
887,1638,Sr2Al4,2,6,Fd-3m,227,37.0,48.0,3.302372712833588,0.0,0.006996267424242308,,5428.62994318309,3347.2474431230316,3692.6657491125543
888,1639,B1N1,2,2,F-43m,216,374.0,408.0,3.45769350674417,4.4678,0.07732134749999986,,16192.008296165444,10400.220663746988,11421.618685556203
889,1640,Ho2C1,2,3,R-3m,166,32.0,64.0,8.412835113337408,0.0,0,,3560.585816029611,1950.3106873447348,2174.547650311295
890,1641,Cr2Sb2,2,4,P6_3/mmc,194,47.0,72.0,7.008554143534316,0.0,0.09764339,,4383.192811353444,2589.612081741424,2868.966252623742
891,1644,Pr1Sb1,2,2,P4/mmm,123,3.0,59.0,7.33543560252769,0.0,0.2470702350000007,,2930.58197119008,639.5104904169588,730.7932219762907
892,1646,Li3Hg1,2,4,Fm-3m,225,11.0,26.0,5.233840971590947,0.0,0,,2787.3367890857953,1449.7265123024827,1622.3378088786324
893,1648,Al12Re1,2,13,Im-3,204,79.0,96.0,3.956298477978855,0.0,0,,7133.20842597288,4468.574688106336,4921.337390329268
894,1649,Fe3Pt1,2,4,Pm-3m,221,40.0,180.0,11.41061801423859,0.0,0.37811554000000047,,4521.904648991672,1872.2998915863807,2118.4759173966345
895,1651,Th4Al2,2,6,I4/mcm,140,19.0,70.0,9.649539737119756,0.0,0,,3143.0744148152567,1403.212681699513,1583.1385571987282
896,1652,Zn1Pd1,2,2,P4/mmm,123,55.0,139.0,9.828834748223962,0.0,0,,4647.71321581158,2365.5401739653344,2650.8509597760035
897,1654,Ce2Ni4,2,6,Fd-3m,227,40.0,121.0,9.264252880217274,0.0,0,,4337.78884926172,2077.9007271831583,2336.558441248972
898,1655,U2Ir4,2,6,Fd-3m,227,96.0,545.0,19.344228841458804,0.0,0.04461010479166738,,5898.227182165544,2227.716419755274,2527.602111793497
899,1658,Tl16O24,2,40,Ia-3,206,32.0,109.0,9.702866861801962,0.0,0,,3953.4819690690692,1816.0380890347167,2046.3081910931019
900,1659,Th4Re8,2,12,P6_3/mmc,194,3.0,186.0,16.78071833691745,0.0,0,,3364.8862204375037,422.8198360013791,483.84791400773565
901,1664,V6Pd2,2,8,Pm-3n,223,74.0,197.0,7.705176343045239,0.0,0,,6194.29343046052,3099.0213525711847,3476.4007519017796
902,1666,Th8S20,2,28,Pbcn,60,47.0,97.0,6.928728887323743,1.6968000000000005,0,,4800.1967377436185,2604.486704931934,2906.0024204021465
903,1667,Co4Ge2,2,6,P6_3/mmc,194,51.0,200.0,9.080653117964067,0.0,0.08516670499999979,,5432.441764044105,2369.8810326744842,2676.3051354805016
904,1670,Mn1Pt1,2,2,P4/mmm,123,72.0,168.0,13.670935782991334,0.0,0,,4394.233192198326,2294.9177582762727,2567.4628931163893
905,1672,Ca1S1,2,2,Fm-3m,225,39.0,57.0,2.5654993917590274,2.3930999999999996,0,,6517.805420775054,3898.9381463913173,4314.431915828761
906,1674,Pr1Se1,2,2,Fm-3m,225,28.0,72.0,6.645286725604859,0.0,0,,4056.0275349211406,2052.684266508581,2301.0638328318732
907,1677,Be8Mo4,2,12,P6_3/mmc,194,150.0,199.0,6.043401089229736,0.0,0,,8124.909372673925,4982.013732165325,5499.309785072897
908,1678,Pu1Rh3,2,4,Pm-3m,221,55.0,219.0,14.261506009163254,0.0,0,,4527.337343970627,1963.8063053554754,2218.225019102919
909,1681,La3Sn1,2,4,Pm-3m,221,11.0,50.0,6.931417174831055,0.0,0,,3054.336666069955,1259.7527744851302,1425.5777078178305
910,1682,Zr4As4,2,8,P6_3/mmc,194,65.0,118.0,6.650200512199105,0.0,0,,5547.319744155973,3126.3623235732493,3477.9782533383154
911,1683,Zr2Se6,2,8,P2_1/m,11,9.0,16.0,5.205999281160284,0.43820000000000014,0,,2319.0157420489945,1314.8287834085427,1461.9772521576442
912,1684,Zn1Au1,2,2,Pm-3m,221,18.0,114.0,13.36738951189223,0.0,0,,3212.9709599207495,1160.4139765145862,1318.0733234280356
913,1687,Ba2Pd4,2,6,Fd-3m,227,25.0,71.0,8.649323273952096,0.0,0,,3472.9867944559196,1700.1175072838398,1909.521925517911
914,1688,Er1As1,2,2,Fm-3m,225,54.0,79.0,8.35302740947308,0.0,0,,4251.484829745913,2542.581757336884,2813.6035175759343
915,1689,Hf4Re8,2,12,P6_3/mmc,194,75.0,262.0,17.504307962822743,0.0,0,,4547.438304277447,2069.9419156242616,2333.3755539226495
916,1690,Ta1S2,2,3,P-3m1,164,15.0,17.0,5.921970641016626,0.0,0.022492346666666663,,2499.41510914883,1591.5214802766463,1749.5782906307272
917,1692,Cu2O2,2,4,P4_2/mmc,131,25.0,143.0,5.981122405266587,0.0,0,,5429.572055931424,2044.460193649806,2319.8615985795727
918,1695,Y8C12,2,20,I-43d,220,62.0,120.0,5.032814197990555,0.0,0.04429401015999623,,6345.466697369558,3509.8648671241317,3910.4688411490542
919,1696,Cd1Pd1,2,2,P4/mmm,123,42.0,110.0,10.307512758806372,0.0,0,,4012.904173643856,2018.5880814357834,2263.6697768986855
920,1697,Tb2Pt4,2,6,Fd-3m,227,72.0,157.0,15.929001052407799,0.0,0,,3985.1565830955046,2126.042675408794,2375.066941504414
921,1698,Sr2Sn2,2,4,Cmcm,63,25.0,47.0,4.84913115887499,0.0,0,,4069.9905569830744,2270.586434306939,2528.0343634293345
922,1699,Al1Cr2,2,3,I4/mmm,139,103.0,186.0,5.7487220093605655,0.0,0,,7499.2274635726835,4232.850777290175,4708.321946330442
923,1700,Al1N1,2,2,F-43m,216,121.0,195.0,3.1928814632411577,3.3056,0.021349755000000137,,10563.607280489312,6156.037935068581,6828.705512491637
924,1702,La2Rh4,2,6,Fd-3m,227,44.0,135.0,9.959708143999261,0.0,0,,4409.483148622091,2101.856354914573,2364.098928070134
925,1704,Tb4Tl2,2,6,P6_3/mmc,194,22.0,50.0,10.013106629486558,0.0,0.0036198372222226993,,2814.6432534467417,1482.268638205751,1657.3738674794647
